"symbol","date","open","high","low","close","volume","adjusted"
"CNC",2016-07-06,34.689999,35.095001,34.395,34.715,3693200,34.715
"CNC",2016-07-07,34.715,35.009998,34.334999,34.5,2639000,34.5
"CNC",2016-07-08,34.650002,35.5,34.580002,35.465,2360000,35.465
"CNC",2016-07-11,35.494999,36,35.299999,35.799999,3211800,35.799999
"CNC",2016-07-12,35.889999,36.279999,35.889999,36.215,2944200,36.215
"CNC",2016-07-13,36.25,36.494999,35.849998,36.139999,2525600,36.139999
"CNC",2016-07-14,36.365002,36.43,35.715,36.025002,2380400,36.025002
"CNC",2016-07-15,36.16,36.16,35.584999,35.665001,2160800,35.665001
"CNC",2016-07-18,35.814999,36.139999,35.720001,36.055,1661400,36.055
"CNC",2016-07-19,35.955002,36.049999,35.34,35.895,2386400,35.895
"CNC",2016-07-20,35.994999,36.415001,35.994999,36.224998,1775200,36.224998
"CNC",2016-07-21,36.075001,36.825001,35.990002,36.5,2721400,36.5
"CNC",2016-07-22,36.82,37.785,36.709999,37.695,3494400,37.695
"CNC",2016-07-25,37.634998,37.689999,37.209999,37.630001,4127200,37.630001
"CNC",2016-07-26,36.244999,36.244999,31.719999,34.435001,24467400,34.435001
"CNC",2016-07-27,34.375,34.549999,32.514999,33.705002,12749000,33.705002
"CNC",2016-07-28,33.57,35.220001,33.439999,34.98,6232000,34.98
"CNC",2016-07-29,34.685001,35.404999,34.514999,35.275002,3521200,35.275002
"CNC",2016-08-01,35.209999,35.455002,34.625,34.720001,3622800,34.720001
"CNC",2016-08-02,34.709999,35.009998,34.16,34.43,4360400,34.43
"CNC",2016-08-03,34.41,36.334999,34.275002,35.77,7326800,35.77
"CNC",2016-08-04,35.845001,36.375,35.450001,35.634998,3366000,35.634998
"CNC",2016-08-05,35.860001,36.044998,35.380001,35.474998,1967000,35.474998
"CNC",2016-08-08,35.505001,35.505001,35.060001,35.145,2098200,35.145
"CNC",2016-08-09,35.235001,35.32,35.035,35.205002,1884600,35.205002
"CNC",2016-08-10,35.195,35.27,34.865002,35.044998,1586200,35.044998
"CNC",2016-08-11,35.044998,35.139999,34.52,34.790001,2513400,34.790001
"CNC",2016-08-12,34.790001,35.154999,34.650002,35.119999,1855000,35.119999
"CNC",2016-08-15,35.220001,35.490002,34.970001,35.48,1953000,35.48
"CNC",2016-08-16,35.294998,35.494999,34.584999,34.75,2685200,34.75
"CNC",2016-08-17,34.740002,34.744999,33.990002,34.084999,2948800,34.084999
"CNC",2016-08-18,34.025002,34.759998,34,34.715,2478000,34.715
"CNC",2016-08-19,34.505001,35.080002,34.275002,35.040001,2293200,35.040001
"CNC",2016-08-22,35.025002,35.615002,34.904999,35.32,2646400,35.32
"CNC",2016-08-23,35.490002,35.5,34.889999,34.965,1690000,34.965
"CNC",2016-08-24,34.955002,35.215,34.32,34.369999,1273800,34.369999
"CNC",2016-08-25,34.255001,34.490002,33.790001,33.849998,1745400,33.849998
"CNC",2016-08-26,33.990002,34.25,33.605,33.830002,1656800,33.830002
"CNC",2016-08-29,33.91,34.174999,33.700001,33.740002,2004600,33.740002
"CNC",2016-08-30,33.740002,34.43,33.599998,34.424999,2642400,34.424999
"CNC",2016-08-31,34.389999,34.400002,33.895,34.145,1450400,34.145
"CNC",2016-09-01,34.060001,34.294998,33.595001,33.669998,1493600,33.669998
"CNC",2016-09-02,33.810001,34.34,33.639999,34.310001,1953000,34.310001
"CNC",2016-09-06,33.759998,33.860001,31.684999,32.650002,10455800,32.650002
"CNC",2016-09-07,32.580002,33.544998,32.535,33.52,4199600,33.52
"CNC",2016-09-08,33.439999,33.900002,33.310001,33.834999,2456400,33.834999
"CNC",2016-09-09,33.669998,33.970001,33.419998,33.424999,2447800,33.424999
"CNC",2016-09-12,33.224998,34.09,33.139999,34.02,2105800,34.02
"CNC",2016-09-13,33.764999,33.959999,33.095001,33.389999,2291800,33.389999
"CNC",2016-09-14,33.389999,33.599998,32.98,33.080002,3284600,33.080002
"CNC",2016-09-15,33.115002,33.700001,32.904999,33.619999,1718400,33.619999
"CNC",2016-09-16,33.57,34.009998,33.5,33.650002,3641200,33.650002
"CNC",2016-09-19,33.685001,34.240002,33.630001,33.709999,1439400,33.709999
"CNC",2016-09-20,33.785,33.935001,33.435001,33.445,1232200,33.445
"CNC",2016-09-21,33.5,34.174999,33.43,34.139999,2090200,34.139999
"CNC",2016-09-22,34.244999,34.669998,34.150002,34.5,1097000,34.5
"CNC",2016-09-23,34.535,34.744999,34.264999,34.275002,1189000,34.275002
"CNC",2016-09-26,34.125,34.275002,33.849998,34.064999,1406200,34.064999
"CNC",2016-09-27,34.005001,34.575001,33.834999,34.540001,1690400,34.540001
"CNC",2016-09-28,34.645,34.799999,34.119999,34.52,1361200,34.52
"CNC",2016-09-29,34.439999,34.595001,33.700001,33.825001,1615400,33.825001
"CNC",2016-09-30,33.91,34,33.305,33.48,3721000,33.48
"CNC",2016-10-03,33.290001,33.400002,31.594999,31.655001,6289800,31.655001
"CNC",2016-10-04,32.009998,33.02,30.895,31.15,5683800,31.15
"CNC",2016-10-05,31.165001,31.559999,30.785,30.950001,3722200,30.950001
"CNC",2016-10-06,30.84,31.23,30.684999,31.049999,2759400,31.049999
"CNC",2016-10-07,31.225,31.285,30.844999,30.959999,2373800,30.959999
"CNC",2016-10-10,31.115,31.625,31.115,31.540001,1619200,31.540001
"CNC",2016-10-11,31.424999,31.445,30.68,30.85,2230600,30.85
"CNC",2016-10-12,30.75,31.01,30.344999,30.415001,3006400,30.415001
"CNC",2016-10-13,30.275,30.68,29.965,30.110001,2792200,30.110001
"CNC",2016-10-14,30.375,30.450001,30.01,30.030001,2014000,30.030001
"CNC",2016-10-17,29.99,30.195,29.825001,29.865,1928800,29.865
"CNC",2016-10-18,30.469999,30.91,30.34,30.705,3249600,30.705
"CNC",2016-10-19,30.695,31.200001,30.51,31.094999,1943000,31.094999
"CNC",2016-10-20,31.075001,31.355,30.895,30.965,1662400,30.965
"CNC",2016-10-21,30.785,31.25,30.615,31.049999,1836600,31.049999
"CNC",2016-10-24,31.174999,31.65,31.065001,31.525,2749400,31.525
"CNC",2016-10-25,32.064999,33.400002,32.064999,32.68,6474800,32.68
"CNC",2016-10-26,32.695,33.365002,31.66,31.975,4165000,31.975
"CNC",2016-10-27,31.719999,31.93,31.27,31.709999,2340000,31.709999
"CNC",2016-10-28,31.715,32.349998,31.360001,31.57,1840000,31.57
"CNC",2016-10-31,31.690001,31.815001,30.950001,31.24,3859600,31.24
"CNC",2016-11-01,31.344999,31.559999,30.584999,30.98,2946200,30.98
"CNC",2016-11-02,31.01,31.344999,30.445,30.450001,2562200,30.450001
"CNC",2016-11-03,30.469999,31.075001,30.299999,30.33,1796200,30.33
"CNC",2016-11-04,30.450001,31.16,30.360001,30.805,1904600,30.805
"CNC",2016-11-07,31.514999,33.16,31.26,32.610001,4449600,32.610001
"CNC",2016-11-08,32.564999,33.705002,32.240002,33.400002,3309800,33.400002
"CNC",2016-11-09,26.549999,28.870001,25,27.025,18918400,27.025
"CNC",2016-11-10,27.115,28.219999,27,27.715,10209200,27.715
"CNC",2016-11-11,27.610001,27.705,25.165001,25.34,9778800,25.34
"CNC",2016-11-14,25.700001,26.24,25.605,25.785,8169600,25.785
"CNC",2016-11-15,26.025,27.995001,26,27.375,10331400,27.375
"CNC",2016-11-16,27.370001,27.83,27.26,27.805,5083000,27.805
"CNC",2016-11-17,27.85,28.975,27.85,28.700001,5447600,28.700001
"CNC",2016-11-18,28.625,28.879999,28.355,28.450001,2732400,28.450001
"CNC",2016-11-21,28.584999,28.940001,28.584999,28.905001,3749800,28.905001
"CNC",2016-11-22,28.99,29.035,27.860001,27.959999,3749600,27.959999
"CNC",2016-11-23,27.780001,28.23,27.639999,28.205,3560000,28.205
"CNC",2016-11-25,28.285,28.459999,28.23,28.385,833200,28.385
"CNC",2016-11-28,28.35,28.525,27.674999,27.725,3192400,27.725
"CNC",2016-11-29,28.045,28.924999,27.84,28.799999,4298800,28.799999
"CNC",2016-11-30,28.799999,29.059999,28.725,28.815001,2946400,28.815001
"CNC",2016-12-01,28.715,29.34,28.705,28.975,5000600,28.975
"CNC",2016-12-02,28.985001,29.315001,28.59,28.74,4157200,28.74
"CNC",2016-12-05,28.844999,29.014999,28.275,28.48,4175000,28.48
"CNC",2016-12-06,28.5,28.684999,28.030001,28.295,4140200,28.295
"CNC",2016-12-07,28.344999,28.504999,27.625,28.365,9156400,28.365
"CNC",2016-12-08,28.469999,28.625,28.264999,28.469999,3642400,28.469999
"CNC",2016-12-09,28.440001,28.594999,28.135,28.4,3105000,28.4
"CNC",2016-12-12,28.24,28.924999,28.01,28.129999,4852800,28.129999
"CNC",2016-12-13,28.145,28.969999,28.145,28.51,2591800,28.51
"CNC",2016-12-14,28.549999,28.655001,27.995001,28.07,3448800,28.07
"CNC",2016-12-15,28.004999,28.690001,27.9,28.620001,3518000,28.620001
"CNC",2016-12-16,28.725,28.74,27.200001,28.26,10155000,28.26
"CNC",2016-12-19,28.15,28.41,28,28.1,3173600,28.1
"CNC",2016-12-20,28.084999,28.51,28.065001,28.360001,2771600,28.360001
"CNC",2016-12-21,28.855,29.895,28.584999,29.25,3972000,29.25
"CNC",2016-12-22,29.1,29.32,28.799999,29.030001,3025000,29.030001
"CNC",2016-12-23,29.110001,29.41,28.879999,29.32,1529000,29.32
"CNC",2016-12-27,29.275,29.57,29.27,29.32,1286800,29.32
"CNC",2016-12-28,29.280001,29.42,28.605,28.735001,1941400,28.735001
"CNC",2016-12-29,28.805,29.004999,28.379999,28.415001,1840000,28.415001
"CNC",2016-12-30,28.415001,28.445,27.945,28.254999,2493400,28.254999
"CNC",2017-01-03,28.615,29.26,28,29.155001,3988200,29.155001
"CNC",2017-01-04,29.35,30.25,29.16,30.125,4213400,30.125
"CNC",2017-01-05,30.065001,30.17,29.889999,30.075001,2882400,30.075001
"CNC",2017-01-06,30.040001,30.700001,30.040001,30.52,2529400,30.52
"CNC",2017-01-09,30.424999,31.049999,30.424999,30.985001,3386000,30.985001
"CNC",2017-01-10,30.855,31.42,30.700001,31.059999,3523400,31.059999
"CNC",2017-01-11,31.045,31.365,30.514999,30.84,2648000,30.84
"CNC",2017-01-12,30.655001,31.379999,30.575001,31.355,3512800,31.355
"CNC",2017-01-13,31.35,31.535,31.25,31.325001,1867200,31.325001
"CNC",2017-01-17,31.25,31.615,30.709999,31.540001,1940800,31.540001
"CNC",2017-01-18,31.674999,31.719999,31.35,31.434999,2572200,31.434999
"CNC",2017-01-19,31.355,31.645,31.120001,31.129999,2908000,31.129999
"CNC",2017-01-20,31.18,31.719999,31.105,31.655001,2550600,31.655001
"CNC",2017-01-23,31.67,31.67,30.684999,31.545,3676600,31.545
"CNC",2017-01-24,31.545,31.545,30.865,31.48,3059400,31.48
"CNC",2017-01-25,31.455,32.34,31.455,32.240002,2842400,32.240002
"CNC",2017-01-26,32.34,32.445,31.705,31.745001,3615200,31.745001
"CNC",2017-01-27,31.82,32.02,31.59,31.9,1624600,31.9
"CNC",2017-01-30,31.93,31.93,31.26,31.375,1779400,31.375
"CNC",2017-01-31,31.375,31.65,31.18,31.635,2066800,31.635
"CNC",2017-02-01,31.655001,32.445,31.655001,32.099998,3732200,32.099998
"CNC",2017-02-02,32.035,32.055,31.635,32.005001,1872400,32.005001
"CNC",2017-02-03,32.115002,32.5,32.049999,32.360001,3400800,32.360001
"CNC",2017-02-06,32.32,32.360001,31.559999,31.815001,4152000,31.815001
"CNC",2017-02-07,33.209999,34.439999,33,33.5,8831400,33.5
"CNC",2017-02-08,33.509998,34.494999,33.509998,34.334999,6600000,34.334999
"CNC",2017-02-09,34.334999,34.805,34.18,34.669998,2724800,34.669998
"CNC",2017-02-10,34.580002,34.825001,34.450001,34.700001,2864200,34.700001
"CNC",2017-02-13,34.77,35.25,34.744999,34.965,2825800,34.965
"CNC",2017-02-14,34.799999,35.52,34.775002,35.465,3386400,35.465
"CNC",2017-02-15,35.279999,35.945,35.279999,35.724998,3345600,35.724998
"CNC",2017-02-16,35.174999,35.43,34.84,35.035,5243400,35.035
"CNC",2017-02-17,34.785,34.799999,33.439999,33.805,6779400,33.805
"CNC",2017-02-21,33.889999,35.215,33.805,35.139999,3216200,35.139999
"CNC",2017-02-22,35.125,35.305,34.875,35.119999,2365800,35.119999
"CNC",2017-02-23,35.355,35.490002,35.02,35.290001,2152600,35.290001
"CNC",2017-02-24,35.110001,35.310001,34.84,35.305,2478600,35.305
"CNC",2017-02-27,35.365002,35.709999,35.259998,35.555,2959000,35.555
"CNC",2017-02-28,35.200001,35.439999,35.025002,35.25,2780800,35.25
"CNC",2017-03-01,35.830002,36.615002,35.724998,36.209999,4369200,36.209999
"CNC",2017-03-02,36.07,36.150002,35.535,35.619999,2616400,35.619999
"CNC",2017-03-03,35.525002,35.759998,35.34,35.485001,3536600,35.485001
"CNC",2017-03-06,35.220001,35.639999,34.919998,35.485001,3109000,35.485001
"CNC",2017-03-07,35.5,35.584999,35.209999,35.279999,2294600,35.279999
"CNC",2017-03-08,35.279999,35.580002,35.110001,35.119999,2703400,35.119999
"CNC",2017-03-09,35.235001,35.349998,34.634998,34.779999,4262400,34.779999
"CNC",2017-03-10,34.744999,35.110001,34.07,34.215,5925800,34.215
"CNC",2017-03-13,34.259998,34.849998,33.884998,34.715,4663000,34.715
"CNC",2017-03-14,34.375,34.540001,33.709999,33.75,4259600,33.75
"CNC",2017-03-15,33.865002,34.355,33.75,34.279999,4882600,34.279999
"CNC",2017-03-16,34.34,34.465,34.014999,34.299999,2990000,34.299999
"CNC",2017-03-17,34.365002,34.75,34.134998,34.294998,3445000,34.294998
"CNC",2017-03-20,34.209999,34.23,33.665001,33.860001,3447800,33.860001
"CNC",2017-03-21,33.970001,34.195,33.285,33.459999,3168600,33.459999
"CNC",2017-03-22,33.57,34.18,33.195,34.005001,3804800,34.005001
"CNC",2017-03-23,33.419998,33.645,32.514999,32.654999,7514800,32.654999
"CNC",2017-03-24,32.650002,34.735001,32.650002,34.365002,8123000,34.365002
"CNC",2017-03-27,34.799999,35.564999,34.73,35.115002,9026400,35.115002
"CNC",2017-03-28,34.93,35.48,34.790001,35.415001,5187000,35.415001
"CNC",2017-03-29,35.375,35.73,35.075001,35.544998,4821200,35.544998
"CNC",2017-03-30,35.459999,36.165001,35.380001,36.075001,3667600,36.075001
"CNC",2017-03-31,35.990002,36.080002,35.595001,35.630001,3007400,35.630001
"CNC",2017-04-03,35.654999,36.145,35.654999,35.834999,3305000,35.834999
"CNC",2017-04-04,35.845001,35.935001,34.599998,34.884998,5847000,34.884998
"CNC",2017-04-05,35.169998,35.915001,35.099998,35.369999,2816600,35.369999
"CNC",2017-04-06,35.415001,35.775002,35.259998,35.740002,1868200,35.740002
"CNC",2017-04-07,35.665001,35.790001,35.32,35.52,1474600,35.52
"CNC",2017-04-10,35.52,35.990002,35.400002,35.884998,1646600,35.884998
"CNC",2017-04-11,35.830002,36.154999,35.549999,36.099998,1814200,36.099998
"CNC",2017-04-12,36.115002,36.115002,35.02,35.439999,2572800,35.439999
"CNC",2017-04-13,35.419998,35.5,35.095001,35.279999,1544400,35.279999
"CNC",2017-04-17,35.290001,35.514999,35.195,35.514999,2208600,35.514999
"CNC",2017-04-18,35.575001,35.75,35.125,35.584999,2199200,35.584999
"CNC",2017-04-19,35.700001,36,35.555,35.849998,1763200,35.849998
"CNC",2017-04-20,35.869999,36.235001,35.389999,35.865002,3343800,35.865002
"CNC",2017-04-21,35.845001,35.915001,35.290001,35.32,3565000,35.32
"CNC",2017-04-24,35.779999,36.299999,35.470001,35.994999,5125400,35.994999
"CNC",2017-04-25,36.345001,37.060001,35.884998,36.724998,4236800,36.724998
"CNC",2017-04-26,36.950001,37.715,35.650002,36.400002,7024000,36.400002
"CNC",2017-04-27,36.400002,36.709999,36.105,36.474998,5652800,36.474998
"CNC",2017-04-28,36.419998,37.275002,36.384998,37.200001,3762200,37.200001
"CNC",2017-05-01,37.200001,37.695,37.029999,37.665001,4261400,37.665001
"CNC",2017-05-02,37.919998,38.595001,37.564999,38.494999,5207400,38.494999
"CNC",2017-05-03,38.450001,38.799999,37.740002,38.02,3320200,38.02
"CNC",2017-05-04,37.884998,38.25,37.264999,37.935001,5217600,37.935001
"CNC",2017-05-05,38.139999,38.625,38.119999,38.439999,2580200,38.439999
"CNC",2017-05-08,38.494999,38.794998,37.875,37.895,3061200,37.895
"CNC",2017-05-09,37.935001,38.169998,37.595001,37.865002,2957800,37.865002
"CNC",2017-05-10,37.785,38.790001,37.705002,38.68,4680200,38.68
"CNC",2017-05-11,38.48,38.595001,38.084999,38.119999,2112400,38.119999
"CNC",2017-05-12,38.174999,38.389999,37.724998,37.834999,3384600,37.834999
"CNC",2017-05-15,38.174999,38.215,37.705002,38.200001,3019800,38.200001
"CNC",2017-05-16,38.384998,38.490002,38.060001,38.220001,3095200,38.220001
"CNC",2017-05-17,38.220001,38.220001,37.665001,37.709999,2001200,37.709999
"CNC",2017-05-18,37.505001,38.084999,37.27,37.810001,4402800,37.810001
"CNC",2017-05-19,37.939999,38.235001,37.485001,37.535,3035600,37.535
"CNC",2017-05-22,36.790001,37.18,36.404999,37.009998,4039000,37.009998
"CNC",2017-05-23,37.064999,37.375,36.830002,36.994999,2755600,36.994999
"CNC",2017-05-24,37.119999,37.549999,36.945,37.375,2404600,37.375
"CNC",2017-05-25,37.485001,37.814999,37.27,37.625,3646600,37.625
"CNC",2017-05-26,37.654999,37.735001,37.16,37.285,1839400,37.285
"CNC",2017-05-30,37.285,37.345001,36.665001,36.73,2259000,36.73
"CNC",2017-05-31,36.740002,36.865002,36.07,36.314999,6108800,36.314999
"CNC",2017-06-01,36.345001,37.880001,36.334999,37.625,5872600,37.625
"CNC",2017-06-02,37.715,37.875,37.5,37.595001,2841200,37.595001
"CNC",2017-06-05,37.560001,38.130001,37.465,37.799999,2130600,37.799999
"CNC",2017-06-06,37.785,38.48,37.709999,38.115002,3165400,38.115002
"CNC",2017-06-07,38.285,39.02,38.215,38.810001,2868800,38.810001
"CNC",2017-06-08,38.810001,39.07,38.639999,38.834999,2516400,38.834999
"CNC",2017-06-09,38.740002,39.314999,38.455002,38.75,2627000,38.75
"CNC",2017-06-12,38.689999,38.735001,37.365002,38.244999,2524200,38.244999
"CNC",2017-06-13,38.465,39.139999,38.450001,39.029999,2573600,39.029999
"CNC",2017-06-14,39.275002,39.580002,38.955002,39.18,2030200,39.18
"CNC",2017-06-15,38.915001,39.514999,38.915001,39.509998,3872000,39.509998
"CNC",2017-06-16,39.560001,39.75,38.974998,39.314999,3401600,39.314999
"CNC",2017-06-19,39.290001,39.740002,39.23,39.314999,3068000,39.314999
"CNC",2017-06-20,39.23,39.299999,38.985001,39.16,2457600,39.16
"CNC",2017-06-21,39.435001,40.18,39.27,40.060001,3502400,40.060001
"CNC",2017-06-22,40.105,41.904999,39.924999,41.5,5281400,41.5
"CNC",2017-06-23,41.59,42.900002,41.195,42.075001,8530800,42.075001
"CNC",2017-06-26,42.075001,42.415001,41.105,41.174999,4650800,41.174999
"CNC",2017-06-27,41.290001,41.290001,40.389999,40.505001,3350600,40.505001
"CNC",2017-06-28,40.805,40.849998,40.244999,40.68,2488600,40.68
"CNC",2017-06-29,40.75,40.75,39.279999,39.974998,2092600,39.974998
"CNC",2017-06-30,40.139999,40.299999,39.68,39.939999,2706400,39.939999
"CNC",2017-07-03,40,40.365002,39.855,40.07,1449200,40.07
"CNC",2017-07-05,40.240002,41.060001,40.080002,40.794998,2694000,40.794998
"CNC",2017-07-06,40.5,40.775002,39.685001,39.849998,2649200,39.849998
"CNC",2017-07-07,40.099998,40.924999,39.945,40.630001,2562400,40.630001
"CNC",2017-07-10,40.555,40.869999,40.369999,40.564999,1871800,40.564999
"CNC",2017-07-11,40.900002,41.459999,40.645,40.990002,3297600,40.990002
"CNC",2017-07-12,41.185001,41.435001,40.84,41.25,3610400,41.25
"CNC",2017-07-13,41.244999,41.360001,40.759998,41.200001,2779000,41.200001
"CNC",2017-07-14,41.355,41.695,41.165001,41.400002,3493000,41.400002
"CNC",2017-07-17,41.485001,41.965,41.305,41.845001,3241600,41.845001
"CNC",2017-07-18,42.154999,42.259998,41.775002,42.220001,3899800,42.220001
"CNC",2017-07-19,42.25,42.610001,42.064999,42.325001,2659400,42.325001
"CNC",2017-07-20,42.485001,43.009998,42.255001,42.700001,3925000,42.700001
"CNC",2017-07-21,42.685001,42.685001,42.169998,42.365002,1662200,42.365002
"CNC",2017-07-24,42.365002,42.509998,42.005001,42.099998,4245200,42.099998
"CNC",2017-07-25,43.619999,43.970001,41.064999,41.424999,6374800,41.424999
"CNC",2017-07-26,41.424999,42.25,41.310001,41.695,4172800,41.695
"CNC",2017-07-27,41.540001,41.544998,40.32,40.584999,2778800,40.584999
"CNC",2017-07-28,41,41.615002,40.650002,41.345001,2429800,41.345001
"CNC",2017-07-31,41.34,41.345001,39.529999,39.709999,4080400,39.709999
"CNC",2017-08-01,39.715,40.455002,39.689999,40.224998,3335800,40.224998
"CNC",2017-08-02,40.264999,40.98,39.939999,40.895,3589600,40.895
"CNC",2017-08-03,40.895,41.619999,40.82,41.595001,2566400,41.595001
"CNC",2017-08-04,41.830002,42.060001,41.110001,41.189999,3345200,41.189999
"CNC",2017-08-07,41.195,41.419998,40.724998,41.299999,2307600,41.299999
"CNC",2017-08-08,41.325001,41.709999,41.040001,41.360001,1673400,41.360001
"CNC",2017-08-09,41.345001,41.650002,41.084999,41.365002,1677200,41.365002
"CNC",2017-08-10,41.150002,41.224998,40.555,40.705002,1592200,40.705002
"CNC",2017-08-11,40.75,41.185001,40.5,41.07,1535400,41.07
"CNC",2017-08-14,41.564999,41.685001,41.235001,41.474998,1521200,41.474998
"CNC",2017-08-15,41.564999,41.645,41.099998,41.424999,2072200,41.424999
"CNC",2017-08-16,41.400002,41.755001,41.294998,41.435001,3078600,41.435001
"CNC",2017-08-17,41.490002,42.455002,41.490002,41.810001,3288800,41.810001
"CNC",2017-08-18,41.865002,41.98,41.514999,41.744999,1745200,41.744999
"CNC",2017-08-21,41.82,42.334999,41.715,42.130001,2506400,42.130001
"CNC",2017-08-22,42.154999,43.189999,42.154999,43.125,2170400,43.125
"CNC",2017-08-23,42.924999,43.099998,42.494999,42.849998,1774400,42.849998
"CNC",2017-08-24,43.035,43.25,42.720001,43,1268000,43
"CNC",2017-08-25,43.02,43.439999,42.875,42.950001,2133800,42.950001
